id,decimalLatitude,decimalLongitude,occurrenceStatus
695,-37.93749999999998,145.52083333333331,0
696,-37.93749999999998,145.52083333333331,0
697,-37.93749999999998,145.52083333333331,0
698,-37.93749999999998,145.52083333333331,0
699,-37.93749999999998,145.22916666666666,1
700,-38.47916666666664,145.72916666666666,1
701,-38.31249999999998,145.1875,1
702,-37.770833333333314,145.35416666666666,0
703,-37.93749999999998,145.0625,1
704,-38.06249999999998,145.14583333333331,1
705,-37.770833333333314,144.9375,1
706,-38.06249999999998,145.14583333333331,1
707,-38.35416666666664,145.1875,1
708,-38.35416666666664,145.1875,1
709,-37.85416666666664,144.89583333333331,1
710,-37.72916666666664,145.14583333333331,1
711,-37.72916666666664,145.14583333333331,1
712,-37.72916666666664,144.97916666666666,1
713,-37.645833333333314,145.1875,1
714,-38.31249999999998,144.97916666666666,1
715,-38.31249999999998,144.97916666666666,1
716,-37.85416666666664,144.89583333333331,1
717,-37.72916666666664,145.10416666666666,1
718,-37.85416666666664,144.89583333333331,1
719,-37.770833333333314,145.02083333333331,1
720,-38.18749999999998,145.5625,1
721,-37.770833333333314,145.02083333333331,1
722,-37.770833333333314,144.97916666666666,1
723,-38.10416666666664,145.1875,1
724,-37.72916666666664,145.0625,1
725,-38.395833333333314,145.10416666666666,1
726,-37.770833333333314,145.4375,0
727,-37.895833333333314,145.3125,1
728,-38.10416666666664,145.14583333333331,1
729,-37.770833333333314,145.14583333333331,1
730,-37.68749999999998,145.1875,1
731,-38.35416666666664,145.72916666666666,1
732,-37.770833333333314,145.10416666666666,1
733,-37.72916666666664,145.14583333333331,1
734,-38.020833333333314,145.10416666666666,1
735,-37.72916666666664,145.14583333333331,1
736,-37.72916666666664,145.1875,1
737,-38.35416666666664,144.89583333333331,1
738,-38.395833333333314,144.89583333333331,1
739,-38.35416666666664,144.89583333333331,1
740,-37.770833333333314,144.89583333333331,1
741,-38.47916666666664,145.1875,1
742,-37.895833333333314,145.3125,1
743,-37.85416666666664,145.22916666666666,1
744,-37.85416666666664,145.22916666666666,1
745,-37.645833333333314,145.10416666666666,1
746,-37.93749999999998,145.22916666666666,1
747,-37.68749999999998,145.1875,1
748,-38.020833333333314,145.1875,1
749,-37.85416666666664,144.89583333333331,1
750,-37.85416666666664,144.89583333333331,1
751,-38.395833333333314,145.52083333333331,1
752,-37.68749999999998,145.1875,1
753,-37.68749999999998,145.1875,1
754,-37.85416666666664,145.10416666666666,1
755,-37.85416666666664,145.10416666666666,1
756,-37.645833333333314,145.1875,1
757,-37.81249999999998,144.89583333333331,1
758,-38.145833333333314,145.1875,1
759,-37.72916666666664,145.02083333333331,1
760,-37.770833333333314,145.4375,0
761,-37.770833333333314,145.4375,0
762,-37.85416666666664,145.35416666666666,0
763,-37.770833333333314,144.97916666666666,1
764,-37.68749999999998,144.97916666666666,1
765,-37.81249999999998,145.27083333333331,0
766,-37.68749999999998,145.3125,0
767,-38.395833333333314,144.9375,1
768,-37.895833333333314,145.22916666666666,1
769,-38.06249999999998,145.14583333333331,1
770,-37.60416666666664,145.3125,0
771,-37.645833333333314,145.27083333333331,0
772,-37.68749999999998,145.1875,1
773,-37.93749999999998,145.1875,1
774,-37.72916666666664,145.22916666666666,1
775,-37.81249999999998,145.52083333333331,0
776,-37.93749999999998,145.52083333333331,0
777,-37.93749999999998,145.52083333333331,0
778,-37.93749999999998,145.52083333333331,0
779,-37.93749999999998,145.52083333333331,0
780,-37.93749999999998,145.52083333333331,0
781,-37.93749999999998,145.52083333333331,0
782,-37.72916666666664,145.22916666666666,1
783,-38.18749999999998,145.5625,1
784,-37.770833333333314,145.0625,1
785,-37.93749999999998,145.52083333333331,0
786,-37.93749999999998,145.52083333333331,0
787,-37.93749999999998,145.52083333333331,0
788,-37.93749999999998,145.52083333333331,0
789,-37.93749999999998,145.52083333333331,0
790,-37.93749999999998,145.52083333333331,0
791,-37.93749999999998,145.52083333333331,0
792,-37.93749999999998,145.52083333333331,0
793,-37.93749999999998,145.52083333333331,0
794,-37.93749999999998,145.52083333333331,0
795,-37.93749999999998,145.52083333333331,0
796,-37.93749999999998,145.52083333333331,0
797,-37.93749999999998,145.52083333333331,0
798,-37.93749999999998,145.52083333333331,0
799,-37.93749999999998,145.52083333333331,0
800,-37.93749999999998,145.52083333333331,0
801,-37.93749999999998,145.52083333333331,0
802,-37.93749999999998,145.52083333333331,0
803,-37.93749999999998,145.52083333333331,0
804,-37.93749999999998,145.52083333333331,0
805,-37.93749999999998,145.52083333333331,0
806,-37.93749999999998,145.52083333333331,0
807,-37.93749999999998,145.52083333333331,0
808,-37.93749999999998,145.52083333333331,0
809,-37.60416666666664,145.10416666666666,1
810,-37.60416666666664,145.14583333333331,1
811,-37.60416666666664,145.10416666666666,1
812,-37.60416666666664,145.10416666666666,1
813,-38.145833333333314,145.1875,1
814,-37.81249999999998,144.89583333333331,1
815,-37.85416666666664,145.10416666666666,1
816,-37.68749999999998,145.14583333333331,1
817,-37.56249999999998,145.27083333333331,0
818,-37.93749999999998,145.52083333333331,0
819,-37.93749999999998,145.52083333333331,0
820,-37.93749999999998,145.52083333333331,0
821,-37.93749999999998,145.52083333333331,0
822,-37.93749999999998,145.52083333333331,0
823,-37.93749999999998,145.52083333333331,0
824,-37.93749999999998,145.52083333333331,0
825,-37.93749999999998,145.52083333333331,0
826,-38.43749999999998,145.47916666666666,1
827,-37.93749999999998,145.1875,1
828,-37.895833333333314,145.22916666666666,1
829,-37.68749999999998,144.89583333333331,1
830,-37.770833333333314,145.02083333333331,1
831,-37.68749999999998,144.89583333333331,1
832,-37.68749999999998,144.89583333333331,1
833,-38.395833333333314,145.10416666666666,1
834,-37.770833333333314,145.35416666666666,0
835,-37.770833333333314,145.10416666666666,1
836,-37.770833333333314,145.3125,0
837,-37.85416666666664,145.10416666666666,1
838,-37.85416666666664,145.10416666666666,1
839,-37.770833333333314,145.02083333333331,1
840,-37.895833333333314,145.22916666666666,1
841,-37.93749999999998,145.1875,1
842,-37.645833333333314,144.85416666666666,1
843,-37.645833333333314,144.85416666666666,1
844,-37.770833333333314,144.89583333333331,1
845,-37.93749999999998,145.1875,1
846,-37.645833333333314,145.27083333333331,0
847,-37.770833333333314,145.27083333333331,0
848,-37.85416666666664,145.10416666666666,1
849,-37.85416666666664,145.22916666666666,1
850,-38.35416666666664,145.1875,1
851,-37.85416666666664,145.22916666666666,1
852,-37.85416666666664,145.22916666666666,1
853,-37.85416666666664,145.22916666666666,1
854,-37.770833333333314,145.02083333333331,1
855,-37.68749999999998,145.3125,0
856,-37.770833333333314,145.52083333333331,0
857,-37.770833333333314,145.02083333333331,1
858,-37.85416666666664,145.22916666666666,1
859,-37.645833333333314,145.39583333333331,0
860,-37.97916666666664,145.14583333333331,1
861,-38.35416666666664,144.9375,1
862,-37.85416666666664,145.35416666666666,0
863,-37.81249999999998,144.89583333333331,1
864,-37.68749999999998,145.14583333333331,1
865,-37.68749999999998,144.89583333333331,1
866,-37.770833333333314,145.02083333333331,1
867,-37.770833333333314,145.02083333333331,1
868,-37.72916666666664,145.5625,0
869,-38.35416666666664,145.22916666666666,1
870,-37.770833333333314,145.0625,1
871,-37.85416666666664,145.22916666666666,1
872,-38.10416666666664,145.14583333333331,1
873,-37.895833333333314,145.1875,1
874,-37.72916666666664,144.97916666666666,1
875,-37.770833333333314,145.02083333333331,1
876,-38.10416666666664,145.72916666666666,1
877,-37.770833333333314,145.02083333333331,1
878,-37.72916666666664,145.14583333333331,1
879,-38.10416666666664,145.14583333333331,1
880,-37.93749999999998,145.10416666666666,1
881,-37.81249999999998,145.35416666666666,0
882,-37.85416666666664,145.10416666666666,1
883,-37.85416666666664,145.10416666666666,1
884,-37.93749999999998,145.22916666666666,1
885,-37.93749999999998,145.22916666666666,1
886,-38.35416666666664,145.02083333333331,1
887,-37.895833333333314,145.27083333333331,1
888,-37.72916666666664,144.89583333333331,1
889,-37.770833333333314,144.97916666666666,1
890,-37.72916666666664,145.02083333333331,1
891,-37.85416666666664,145.22916666666666,1
892,-38.270833333333314,145.10416666666666,1
893,-37.68749999999998,145.3125,0
894,-37.97916666666664,145.52083333333331,0
895,-37.97916666666664,145.27083333333331,1
896,-37.81249999999998,145.35416666666666,0
897,-37.895833333333314,145.1875,1
898,-37.770833333333314,145.02083333333331,1
899,-38.31249999999998,145.1875,1
900,-37.68749999999998,144.85416666666666,1
901,-37.645833333333314,144.85416666666666,1
902,-37.770833333333314,144.97916666666666,1
903,-37.770833333333314,144.97916666666666,1
904,-37.93749999999998,145.22916666666666,1
905,-37.93749999999998,145.22916666666666,1
906,-37.72916666666664,145.14583333333331,1
907,-37.770833333333314,145.02083333333331,1
908,-37.68749999999998,145.27083333333331,1
909,-38.020833333333314,145.10416666666666,1
910,-38.020833333333314,145.10416666666666,1
911,-37.68749999999998,145.4375,0
912,-37.645833333333314,145.22916666666666,1
913,-37.68749999999998,145.3125,0
914,-38.35416666666664,145.1875,1
915,-37.645833333333314,144.85416666666666,1
916,-38.020833333333314,145.1875,1
917,-37.93749999999998,145.39583333333331,1
918,-37.72916666666664,144.97916666666666,1
919,-38.06249999999998,145.52083333333331,1
920,-37.68749999999998,145.14583333333331,1
921,-37.770833333333314,145.10416666666666,1
922,-37.770833333333314,145.10416666666666,1
923,-37.97916666666664,145.3125,1
924,-37.895833333333314,145.22916666666666,1
925,-37.895833333333314,145.22916666666666,1
926,-37.895833333333314,145.22916666666666,1
927,-37.93749999999998,145.1875,1
928,-37.93749999999998,145.1875,1
929,-37.93749999999998,145.1875,1
930,-37.645833333333314,144.85416666666666,1
931,-37.93749999999998,145.3125,1
932,-37.895833333333314,145.1875,1
933,-37.72916666666664,144.97916666666666,1
934,-37.68749999999998,145.52083333333331,0
935,-37.645833333333314,144.97916666666666,1
936,-37.81249999999998,145.35416666666666,0
937,-37.770833333333314,145.0625,1
938,-38.06249999999998,145.52083333333331,1
939,-37.770833333333314,145.02083333333331,1
940,-37.93749999999998,145.3125,1
941,-37.770833333333314,145.52083333333331,0
942,-37.645833333333314,145.39583333333331,0
943,-37.72916666666664,145.10416666666666,1
944,-37.895833333333314,145.1875,1
945,-38.020833333333314,145.60416666666666,1
946,-37.895833333333314,145.22916666666666,1
947,-38.270833333333314,145.0625,1
948,-37.81249999999998,144.89583333333331,1
949,-37.85416666666664,145.52083333333331,0
950,-37.81249999999998,144.89583333333331,1
951,-37.72916666666664,145.0625,1
952,-37.72916666666664,145.22916666666666,1
953,-37.645833333333314,144.85416666666666,1
954,-38.020833333333314,145.10416666666666,1
955,-38.31249999999998,145.14583333333331,1
956,-37.72916666666664,145.0625,1
957,-37.97916666666664,145.1875,1
958,-37.72916666666664,144.85416666666666,1
959,-37.770833333333314,145.52083333333331,0
960,-38.395833333333314,145.02083333333331,1
961,-37.60416666666664,145.10416666666666,1
962,-37.520833333333314,144.85416666666666,1
963,-37.72916666666664,145.1875,1
964,-37.645833333333314,145.47916666666666,0
965,-37.56249999999998,145.10416666666666,1
966,-37.72916666666664,145.1875,1
967,-37.895833333333314,145.22916666666666,1
968,-38.35416666666664,145.1875,1
969,-37.770833333333314,145.02083333333331,1
970,-37.72916666666664,145.14583333333331,1
971,-37.81249999999998,145.14583333333331,1
972,-37.72916666666664,145.1875,1
973,-38.020833333333314,145.10416666666666,1
974,-38.020833333333314,145.10416666666666,1
975,-38.020833333333314,145.10416666666666,1
976,-37.72916666666664,145.27083333333331,1
977,-37.68749999999998,145.10416666666666,1
978,-37.85416666666664,144.8125,1
979,-37.85416666666664,144.85416666666666,1
980,-37.81249999999998,145.39583333333331,0
981,-37.81249999999998,145.52083333333331,0
982,-37.93749999999998,145.39583333333331,1
983,-37.895833333333314,145.1875,1
984,-38.35416666666664,144.9375,1
985,-38.35416666666664,144.9375,1
986,-37.56249999999998,145.35416666666666,0
987,-37.72916666666664,145.27083333333331,1
988,-38.06249999999998,145.47916666666666,1
989,-37.645833333333314,145.22916666666666,1
990,-37.68749999999998,145.27083333333331,1
991,-37.72916666666664,144.97916666666666,1
992,-37.72916666666664,145.22916666666666,1
993,-37.72916666666664,145.22916666666666,1
994,-37.93749999999998,145.0625,1
995,-38.020833333333314,145.10416666666666,1
996,-38.020833333333314,145.10416666666666,1
997,-38.020833333333314,145.10416666666666,1
998,-38.18749999999998,145.10416666666666,1
999,-38.06249999999998,145.72916666666666,1
1000,-37.895833333333314,145.22916666666666,1
1001,-37.68749999999998,145.14583333333331,1
1002,-37.68749999999998,144.89583333333331,1
1003,-37.645833333333314,145.1875,1
1004,-37.85416666666664,145.52083333333331,0
1005,-37.68749999999998,145.22916666666666,1
1006,-37.770833333333314,145.64583333333331,0
1007,-37.68749999999998,145.27083333333331,1
1008,-37.68749999999998,145.22916666666666,1
1009,-37.645833333333314,144.85416666666666,1
1010,-38.020833333333314,145.1875,1
1011,-37.85416666666664,145.27083333333331,1
1012,-37.72916666666664,145.14583333333331,1
1013,-37.93749999999998,145.1875,1
1014,-37.85416666666664,145.22916666666666,1
1015,-37.85416666666664,145.22916666666666,1
1016,-37.85416666666664,145.22916666666666,1
1017,-37.85416666666664,145.22916666666666,1
1018,-37.93749999999998,145.22916666666666,1
1019,-37.93749999999998,145.22916666666666,1
1020,-37.93749999999998,145.22916666666666,1
1021,-37.93749999999998,145.22916666666666,1
1022,-37.93749999999998,145.22916666666666,1
1023,-38.020833333333314,145.10416666666666,1
1024,-38.020833333333314,145.3125,1
1025,-38.020833333333314,145.14583333333331,1
1026,-37.85416666666664,145.22916666666666,1
1027,-37.85416666666664,145.22916666666666,1
1028,-37.85416666666664,144.8125,1
1029,-37.770833333333314,145.35416666666666,0
1030,-37.645833333333314,145.22916666666666,1
1031,-37.645833333333314,145.22916666666666,1
1032,-37.85416666666664,145.22916666666666,1
1033,-38.43749999999998,145.64583333333331,1
1034,-38.43749999999998,145.47916666666666,1
1035,-37.770833333333314,145.22916666666666,1
1036,-37.770833333333314,145.02083333333331,1
1037,-37.770833333333314,145.47916666666666,0
1038,-38.020833333333314,145.14583333333331,1
1039,-37.68749999999998,145.1875,1
1040,-37.72916666666664,145.14583333333331,1
1041,-38.35416666666664,144.9375,1
1042,-37.81249999999998,145.14583333333331,1
1043,-37.645833333333314,145.10416666666666,1
1044,-38.395833333333314,144.85416666666666,1
1045,-37.72916666666664,144.85416666666666,1
1046,-37.895833333333314,145.22916666666666,1
1047,-37.68749999999998,145.5625,0
1048,-38.06249999999998,145.6875,1
1049,-37.895833333333314,145.22916666666666,1
1050,-38.145833333333314,145.22916666666666,1
1051,-38.35416666666664,145.35416666666666,1
1052,-37.895833333333314,145.22916666666666,1
1053,-37.81249999999998,145.1875,1
1054,-37.895833333333314,145.22916666666666,1
1055,-37.72916666666664,145.10416666666666,1
1056,-38.22916666666664,145.47916666666666,1
1057,-38.35416666666664,144.9375,1
1058,-37.85416666666664,145.3125,0
1059,-37.895833333333314,145.22916666666666,1
1060,-38.395833333333314,145.39583333333331,1
1061,-37.81249999999998,145.52083333333331,0
1062,-37.85416666666664,145.22916666666666,1
1063,-37.85416666666664,145.22916666666666,1
1064,-37.85416666666664,145.22916666666666,1
1065,-37.72916666666664,145.35416666666666,0
1066,-38.47916666666664,145.02083333333331,1
1067,-37.770833333333314,145.02083333333331,1
1068,-37.85416666666664,145.3125,0
1069,-37.85416666666664,145.22916666666666,1
1070,-37.85416666666664,145.3125,0
1071,-37.85416666666664,145.22916666666666,1
1072,-37.85416666666664,145.22916666666666,1
1073,-38.22916666666664,145.1875,1
1074,-37.72916666666664,145.14583333333331,1
1075,-38.270833333333314,145.10416666666666,1
1076,-37.85416666666664,145.22916666666666,1
1077,-37.85416666666664,145.22916666666666,1
1078,-37.85416666666664,145.22916666666666,1
1079,-37.770833333333314,145.02083333333331,1
1080,-37.770833333333314,145.02083333333331,1
1081,-37.770833333333314,145.02083333333331,1
1082,-38.35416666666664,144.85416666666666,1
1083,-37.97916666666664,145.10416666666666,1
1084,-37.72916666666664,145.27083333333331,1
1085,-37.645833333333314,145.1875,1
1086,-37.85416666666664,145.22916666666666,1
1087,-37.81249999999998,144.85416666666666,1
1088,-37.895833333333314,145.22916666666666,1
1089,-38.10416666666664,145.14583333333331,1
1090,-37.85416666666664,145.22916666666666,1
1091,-37.645833333333314,145.1875,1
1092,-38.18749999999998,145.47916666666666,1
1093,-37.85416666666664,145.3125,0
1094,-37.770833333333314,145.60416666666666,0
1095,-37.72916666666664,145.1875,1
1096,-37.895833333333314,145.22916666666666,1
1097,-37.85416666666664,145.3125,0
1098,-37.85416666666664,145.3125,0
1099,-37.85416666666664,145.22916666666666,1
1100,-37.85416666666664,145.22916666666666,1
1101,-37.770833333333314,145.10416666666666,1
1102,-37.72916666666664,145.10416666666666,1
1103,-37.645833333333314,145.1875,1
1104,-38.22916666666664,145.14583333333331,1
1105,-37.645833333333314,145.1875,1
1106,-38.06249999999998,145.22916666666666,1
1107,-37.770833333333314,145.02083333333331,1
1108,-37.93749999999998,145.1875,1
1109,-37.68749999999998,145.10416666666666,1
1110,-37.895833333333314,145.22916666666666,1
1111,-37.85416666666664,145.22916666666666,1
1112,-37.85416666666664,145.22916666666666,1
1113,-37.770833333333314,145.0625,1
1114,-37.85416666666664,145.22916666666666,1
1115,-38.06249999999998,145.27083333333331,1
1116,-37.645833333333314,145.1875,1
1117,-37.770833333333314,145.0625,1
1118,-37.85416666666664,145.10416666666666,1
1119,-37.93749999999998,145.52083333333331,0
1120,-37.93749999999998,145.22916666666666,1
1121,-37.93749999999998,145.22916666666666,1
1122,-37.93749999999998,145.22916666666666,1
1123,-37.895833333333314,145.22916666666666,1
1124,-37.85416666666664,145.22916666666666,1
1125,-37.645833333333314,145.27083333333331,0
1126,-37.72916666666664,145.1875,1
1127,-37.895833333333314,145.22916666666666,1
1128,-38.35416666666664,144.97916666666666,1
1129,-38.270833333333314,145.64583333333331,1
1130,-37.85416666666664,144.8125,1
1131,-37.770833333333314,145.27083333333331,0
1132,-37.85416666666664,145.10416666666666,1
1133,-37.85416666666664,145.10416666666666,1
1134,-37.72916666666664,145.10416666666666,1
1135,-38.31249999999998,145.10416666666666,1
1136,-37.97916666666664,145.1875,1
1137,-38.395833333333314,145.14583333333331,1
1138,-37.97916666666664,145.27083333333331,1
1139,-37.68749999999998,145.1875,1
1140,-37.97916666666664,145.47916666666666,0
1141,-38.270833333333314,145.10416666666666,1
1142,-37.85416666666664,145.22916666666666,1
1143,-37.72916666666664,145.10416666666666,1
1144,-37.72916666666664,145.10416666666666,1
1145,-38.020833333333314,145.3125,1
1146,-37.93749999999998,145.3125,1
1147,-38.18749999999998,145.14583333333331,1
1148,-37.85416666666664,145.22916666666666,1
1149,-37.85416666666664,145.22916666666666,1
1150,-37.85416666666664,145.22916666666666,1
1151,-37.81249999999998,145.27083333333331,0
1152,-37.770833333333314,145.22916666666666,1
1153,-37.72916666666664,145.14583333333331,1
1154,-37.85416666666664,145.1875,1
1155,-37.645833333333314,145.1875,1
1156,-37.770833333333314,145.0625,1
1157,-37.770833333333314,145.64583333333331,0
1158,-37.770833333333314,144.89583333333331,1
1159,-38.020833333333314,145.4375,1
1160,-38.47916666666664,145.77083333333331,1
1161,-37.85416666666664,145.47916666666666,0
1162,-37.85416666666664,145.22916666666666,1
1163,-37.770833333333314,145.27083333333331,0
1164,-37.93749999999998,145.22916666666666,1
1165,-37.72916666666664,144.97916666666666,1
1166,-37.68749999999998,145.22916666666666,1
1167,-37.895833333333314,145.22916666666666,1
1168,-37.72916666666664,144.97916666666666,1
1169,-37.770833333333314,145.10416666666666,1
1170,-37.81249999999998,145.10416666666666,1
1171,-37.895833333333314,145.22916666666666,1
1172,-37.85416666666664,145.3125,0
1173,-37.85416666666664,145.22916666666666,1
1174,-37.93749999999998,145.22916666666666,1
1175,-37.770833333333314,145.02083333333331,1
1176,-37.81249999999998,145.1875,1
1177,-37.72916666666664,144.97916666666666,1
1178,-37.93749999999998,145.22916666666666,1
1179,-37.770833333333314,145.10416666666666,1
1180,-37.895833333333314,145.22916666666666,1
1181,-38.31249999999998,145.60416666666666,1
1182,-37.770833333333314,145.64583333333331,0
1183,-37.85416666666664,144.89583333333331,1
1184,-37.72916666666664,145.02083333333331,1
1185,-37.72916666666664,145.27083333333331,1
1186,-37.895833333333314,145.22916666666666,1
1187,-37.93749999999998,145.22916666666666,1
1188,-37.93749999999998,145.52083333333331,0
1189,-37.93749999999998,145.52083333333331,0
1190,-37.93749999999998,145.52083333333331,0
1191,-37.93749999999998,145.52083333333331,0
1192,-37.93749999999998,145.52083333333331,0
1193,-37.93749999999998,145.52083333333331,0
1194,-37.93749999999998,145.52083333333331,0
1195,-37.93749999999998,145.52083333333331,0
1196,-38.18749999999998,145.5625,1
1197,-37.770833333333314,145.0625,1
1198,-37.68749999999998,145.1875,1
1199,-37.81249999999998,145.3125,0
1200,-37.81249999999998,145.27083333333331,0
1201,-37.72916666666664,145.14583333333331,1
1202,-37.72916666666664,145.22916666666666,1
1203,-37.770833333333314,144.97916666666666,1
1204,-37.60416666666664,145.10416666666666,1
1205,-38.395833333333314,145.10416666666666,1
1206,-37.85416666666664,145.22916666666666,1
1207,-38.395833333333314,145.02083333333331,1
1208,-37.645833333333314,145.1875,1
1209,-38.22916666666664,145.14583333333331,1
1210,-37.895833333333314,145.22916666666666,1
1211,-38.395833333333314,145.52083333333331,1
1212,-37.93749999999998,145.22916666666666,1
1213,-37.72916666666664,145.1875,1
1214,-38.270833333333314,145.10416666666666,1
1215,-37.72916666666664,145.14583333333331,1
1216,-38.020833333333314,145.10416666666666,1
1217,-38.020833333333314,145.10416666666666,1
1218,-37.72916666666664,145.14583333333331,1
1219,-37.770833333333314,145.0625,1
1220,-37.93749999999998,145.10416666666666,1
1221,-38.31249999999998,145.60416666666666,1
1222,-38.47916666666664,145.1875,1
1223,-37.72916666666664,144.97916666666666,1
1224,-37.85416666666664,145.10416666666666,1
1225,-38.270833333333314,145.0625,1
1226,-38.18749999999998,145.47916666666666,1
1227,-38.18749999999998,145.1875,1
1228,-37.72916666666664,144.97916666666666,1
1229,-38.31249999999998,145.1875,1
1230,-38.395833333333314,145.52083333333331,1
1231,-37.72916666666664,145.1875,1
1232,-37.85416666666664,145.10416666666666,1
1233,-37.85416666666664,145.10416666666666,1
1234,-38.06249999999998,145.47916666666666,1
1235,-37.770833333333314,145.0625,1
1236,-38.10416666666664,145.3125,1
1237,-38.395833333333314,144.85416666666666,1
1238,-37.93749999999998,145.1875,1
1239,-37.770833333333314,145.4375,0
1240,-38.270833333333314,145.0625,1
1241,-38.020833333333314,145.10416666666666,1
1242,-37.770833333333314,145.02083333333331,1
1243,-37.895833333333314,145.22916666666666,1
1244,-37.60416666666664,145.3125,0
1245,-37.72916666666664,144.97916666666666,1
1246,-37.72916666666664,145.14583333333331,1
1247,-38.145833333333314,145.1875,1
1248,-38.18749999999998,145.5625,1
1249,-37.68749999999998,145.10416666666666,1
1250,-37.72916666666664,145.1875,1
1251,-38.47916666666664,145.1875,1
1252,-37.93749999999998,145.52083333333331,0
1253,-37.72916666666664,145.0625,1
1254,-38.22916666666664,145.14583333333331,1
1255,-37.81249999999998,144.89583333333331,1
1256,-37.68749999999998,145.4375,0
1257,-37.93749999999998,145.1875,1
1258,-37.93749999999998,145.1875,1
1259,-37.93749999999998,145.22916666666666,1
1260,-38.06249999999998,145.52083333333331,1
1261,-38.020833333333314,145.22916666666666,1
1262,-37.72916666666664,144.97916666666666,1
1263,-37.645833333333314,144.85416666666666,1
1264,-37.770833333333314,145.22916666666666,1
1265,-37.81249999999998,145.35416666666666,0
1266,-38.22916666666664,145.39583333333331,1
1267,-37.93749999999998,145.1875,1
1268,-37.72916666666664,145.22916666666666,1
1269,-37.93749999999998,145.1875,1
1270,-38.020833333333314,145.14583333333331,1
1271,-37.72916666666664,144.89583333333331,1
1272,-38.020833333333314,145.10416666666666,1
1273,-38.06249999999998,145.27083333333331,1
1274,-37.770833333333314,145.64583333333331,0
1275,-37.97916666666664,145.1875,1
1276,-38.10416666666664,145.72916666666666,1
1277,-37.72916666666664,145.14583333333331,1
1278,-37.93749999999998,145.27083333333331,1
1279,-37.93749999999998,145.27083333333331,1
1280,-37.72916666666664,145.02083333333331,1
1281,-37.85416666666664,145.22916666666666,1
1282,-38.06249999999998,145.39583333333331,1
1283,-37.895833333333314,145.22916666666666,1
1284,-37.895833333333314,145.22916666666666,1
1285,-37.72916666666664,145.14583333333331,1
1286,-37.60416666666664,145.10416666666666,1
1287,-37.72916666666664,144.85416666666666,1
1288,-37.770833333333314,145.0625,1
1289,-37.770833333333314,144.97916666666666,1
1290,-38.020833333333314,145.22916666666666,1
1291,-37.56249999999998,145.27083333333331,0
1292,-37.56249999999998,145.27083333333331,0
1293,-38.270833333333314,145.02083333333331,1
1294,-37.770833333333314,145.64583333333331,0
1295,-38.270833333333314,145.10416666666666,1
1296,-37.72916666666664,144.97916666666666,1
1297,-37.85416666666664,145.22916666666666,1
1298,-37.81249999999998,145.35416666666666,0
1299,-38.270833333333314,145.10416666666666,1
1300,-37.81249999999998,145.64583333333331,0
1301,-38.35416666666664,145.1875,1
1302,-37.895833333333314,145.22916666666666,1
1303,-37.72916666666664,145.10416666666666,1
1304,-37.895833333333314,145.22916666666666,1
1305,-38.270833333333314,145.0625,1
1306,-37.770833333333314,145.4375,0
1307,-37.770833333333314,145.60416666666666,0
1308,-37.68749999999998,145.1875,1
1309,-38.020833333333314,145.10416666666666,1
1310,-37.60416666666664,145.10416666666666,1
1311,-37.68749999999998,144.85416666666666,1
1312,-37.72916666666664,145.14583333333331,1
1313,-37.93749999999998,145.1875,1
1314,-38.35416666666664,144.9375,1
1315,-38.47916666666664,145.1875,1
1316,-37.93749999999998,145.0625,1
1317,-37.895833333333314,145.22916666666666,1
1318,-37.72916666666664,145.3125,0
1319,-37.770833333333314,145.64583333333331,0
1320,-37.895833333333314,145.27083333333331,1
1321,-37.85416666666664,144.8125,1
1322,-37.85416666666664,144.89583333333331,1
1323,-38.395833333333314,145.5625,1
1324,-37.72916666666664,145.10416666666666,1
1325,-37.72916666666664,145.0625,1
1326,-37.645833333333314,145.10416666666666,1
1327,-37.645833333333314,145.10416666666666,1
1328,-37.645833333333314,145.10416666666666,1
1329,-37.645833333333314,145.10416666666666,1
1330,-37.85416666666664,145.10416666666666,1
1331,-37.56249999999998,145.3125,0
1332,-38.22916666666664,145.10416666666666,1
1333,-38.22916666666664,145.10416666666666,1
1334,-37.895833333333314,145.27083333333331,1
1335,-37.68749999999998,145.22916666666666,1
1336,-37.895833333333314,145.47916666666666,0
1337,-37.72916666666664,145.14583333333331,1
1338,-37.645833333333314,145.1875,1
1339,-37.85416666666664,145.22916666666666,1
1340,-37.81249999999998,145.52083333333331,0
1341,-37.72916666666664,145.14583333333331,1
1342,-37.93749999999998,145.1875,1
1343,-37.93749999999998,145.1875,1
1344,-38.18749999999998,145.10416666666666,1
1345,-37.85416666666664,145.22916666666666,1
1346,-37.85416666666664,145.22916666666666,1
1347,-37.68749999999998,145.22916666666666,1
1348,-37.81249999999998,145.27083333333331,0
1349,-37.85416666666664,145.22916666666666,1
1350,-37.770833333333314,145.0625,1
1351,-37.895833333333314,145.22916666666666,1
1352,-37.85416666666664,145.22916666666666,1
1353,-37.81249999999998,145.27083333333331,0
1354,-37.85416666666664,145.22916666666666,1
1355,-38.18749999999998,145.5625,1
1356,-37.93749999999998,145.35416666666666,1
1357,-37.85416666666664,145.22916666666666,1
1358,-37.645833333333314,145.1875,1
1359,-37.895833333333314,145.22916666666666,1
1360,-37.81249999999998,145.52083333333331,0
1361,-37.85416666666664,145.22916666666666,1
1362,-38.270833333333314,145.64583333333331,1
1363,-37.895833333333314,145.22916666666666,1
1364,-37.85416666666664,145.22916666666666,1
